name_x,name_y,time
node_27,node_33,625
node_27,node_34,793
node_27,node_35,740
node_27,node_36,944
node_27,node_37,1044
node_27,node_38,604
node_27,node_39,394
node_27,node_40,347
node_27,node_41,829
node_27,node_42,510
node_27,node_43,966
node_27,node_44,516
node_27,node_45,662
node_27,node_46,445
node_27,node_47,1229
node_27,node_48,640
node_27,node_49,323
node_28,node_0,673
node_28,node_1,291
node_28,node_2,535
node_28,node_3,827
node_28,node_4,745
node_28,node_5,487
node_28,node_6,266
node_28,node_7,924
node_28,node_8,790
node_28,node_9,572
node_28,node_10,616
node_28,node_11,372
node_28,node_12,1071
node_28,node_13,342
node_28,node_14,1070
node_28,node_15,459
node_28,node_16,253
node_28,node_17,883
node_28,node_18,720
node_28,node_19,572
node_28,node_20,612
node_28,node_21,806
node_28,node_22,1216
node_28,node_23,326
node_28,node_24,572
node_28,node_25,1168
node_28,node_26,506
node_28,node_27,842
node_28,node_28,0
node_28,node_29,540
node_28,node_30,441
node_28,node_31,591
node_28,node_32,498
node_28,node_33,217
node_28,node_34,271
node_28,node_35,500
node_28,node_36,546
node_28,node_37,202
node_28,node_38,238
node_28,node_39,448
node_28,node_40,1189
node_28,node_41,13
node_28,node_42,332
node_28,node_43,562
node_28,node_44,874
node_28,node_45,1020
node_28,node_46,403
node_28,node_47,387
node_28,node_48,998
node_28,node_49,895
node_29,node_0,895
node_29,node_1,513
node_29,node_2,757
node_29,node_3,1049
node_29,node_4,967
node_29,node_5,483
node_29,node_6,396
node_29,node_7,818
node_29,node_8,472
node_29,node_9,456
node_29,node_10,838
node_29,node_11,168
node_29,node_12,1293
node_29,node_13,460
node_29,node_14,664
node_29,node_15,681
node_29,node_16,475
node_29,node_17,443
node_29,node_18,942
node_29,node_19,914
node_29,node_20,834
node_29,node_21,1028
node_29,node_22,1438
node_29,node_23,548
node_29,node_24,788
node_29,node_25,628
node_29,node_26,892
node_29,node_27,1064
node_29,node_28,540
node_29,node_29,0
node_29,node_30,663
node_29,node_31,813
node_29,node_32,352
node_29,node_33,661
node_29,node_34,811
node_29,node_35,324
node_29,node_36,120
node_29,node_37,470
node_29,node_38,692
node_29,node_39,670
node_29,node_40,1411
node_29,node_41,539
node_29,node_42,554
node_29,node_43,98
node_29,node_44,686
node_29,node_45,748
node_29,node_46,627
node_29,node_47,533
node_29,node_48,666
node_29,node_49,1117
node_30,node_0,300
node_30,node_1,150
node_30,node_2,294
node_30,node_3,450
node_30,node_4,304
node_30,node_5,300
node_30,node_6,267
node_30,node_7,737
node_30,node_8,603
node_30,node_9,385
node_30,node_10,445
node_30,node_11,557
node_30,node_12,630
node_30,node_13,783
node_30,node_14,883
node_30,node_15,132
node_30,node_16,188
node_30,node_17,696
node_30,node_18,279
node_30,node_19,561
node_30,node_20,171
node_30,node_21,365
node_30,node_22,775
node_30,node_23,115
node_30,node_24,385
node_30,node_25,981
node_30,node_26,539
node_30,node_27,401
node_30,node_28,441
node_30,node_29,663
node_30,node_30,0
node_30,node_31,294
node_30,node_32,311
node_30,node_33,308
node_30,node_34,458
node_30,node_35,339
node_30,node_36,543
node_30,node_37,643
node_30,node_38,339
node_30,node_39,87
node_30,node_40,748
node_30,node_41,428
node_30,node_42,109
node_30,node_43,565
node_30,node_44,687
node_30,node_45,833
node_30,node_46,274
node_30,node_47,828
node_30,node_48,811
node_30,node_49,494
node_31,node_0,594
node_31,node_1,326
node_31,node_2,56
node_31,node_3,236
node_31,node_4,154
node_31,node_5,330
node_31,node_6,417
node_31,node_7,443
node_31,node_8,341
node_31,node_9,357
node_31,node_10,739
node_31,node_11,707
node_31,node_12,480
node_31,node_13,933
node_31,node_14,589
node_31,node_15,426
node_31,node_16,338
node_31,node_17,402
node_31,node_18,237
node_31,node_19,855
node_31,node_20,387
node_31,node_21,215
node_31,node_22,625
node_31,node_23,377
node_31,node_24,91
node_31,node_25,687
node_31,node_26,833
node_31,node_27,251
node_31,node_28,591
node_31,node_29,813
node_31,node_30,294
node_31,node_31,0
node_31,node_32,461
node_31,node_33,602
node_31,node_34,752
node_31,node_35,489
node_31,node_36,693
node_31,node_37,793
node_31,node_38,633
node_31,node_39,207
node_31,node_40,598
node_31,node_41,578
node_31,node_42,259
node_31,node_43,715
node_31,node_44,393
node_31,node_45,539
node_31,node_46,568
node_31,node_47,978
node_31,node_48,517
node_31,node_49,304
node_32,node_0,611
node_32,node_1,343
node_32,node_2,405
node_32,node_3,697
node_32,node_4,615
node_32,node_5,131
node_32,node_6,232
node_32,node_7,466
node_32,node_8,292
node_32,node_9,104
node_32,node_10,756
node_32,node_11,246
node_32,node_12,941
node_32,node_13,472
node_32,node_14,572
node_32,node_15,443
node_32,node_16,277
node_32,node_17,385
node_32,node_18,590
node_32,node_19,872
node_32,node_20,482
node_32,node_21,676
node_32,node_22,1086
node_32,node_23,394
node_32,node_24,436
node_32,node_25,670
node_32,node_26,850
node_32,node_27,712
node_32,node_28,498
node_32,node_29,352
node_32,node_30,311
node_32,node_31,461
node_32,node_32,0
node_32,node_33,619
node_32,node_34,769
node_32,node_35,28
node_32,node_36,232
node_32,node_37,428
node_32,node_38,650
node_32,node_39,318
node_32,node_40,1059
node_32,node_41,497
node_32,node_42,212
node_32,node_43,254
node_32,node_44,376
node_32,node_45,522
node_32,node_46,585
node_32,node_47,517
node_32,node_48,500
node_32,node_49,765
node_33,node_0,456
node_33,node_1,276
node_33,node_2,602
node_33,node_3,758
node_33,node_4,528
node_33,node_5,608
node_33,node_6,387
node_33,node_7,1045
node_33,node_8,911
node_33,node_9,693
node_33,node_10,399
node_33,node_11,493
node_33,node_12,854
node_33,node_13,559
node_33,node_14,1191
node_33,node_15,242
node_33,node_16,342
node_33,node_17,1004
node_33,node_18,503
node_33,node_19,355
node_33,node_20,395
node_33,node_21,589
node_33,node_22,999
node_33,node_23,225
node_33,node_24,693
node_33,node_25,1289
node_33,node_26,289
node_33,node_27,625
node_33,node_28,217
node_33,node_29,661
node_33,node_30,308
node_33,node_31,602
node_33,node_32,619
node_33,node_33,0
node_33,node_34,168
node_33,node_35,621
node_33,node_36,667
node_33,node_37,419
node_33,node_38,31
node_33,node_39,395
node_33,node_40,972
node_33,node_41,204
node_33,node_42,407
node_33,node_43,683
node_33,node_44,995
node_33,node_45,1141
node_33,node_46,186
node_33,node_47,604
node_33,node_48,1119
node_33,node_49,802
node_34,node_0,624
node_34,node_1,426
node_34,node_2,752
node_34,node_3,908
node_34,node_4,696
node_34,node_5,758
node_34,node_6,537
node_34,node_7,1195
node_34,node_8,1061
node_34,node_9,843
node_34,node_10,567
node_34,node_11,643
node_34,node_12,1022
node_34,node_13,391
node_34,node_14,1341
node_34,node_15,410
node_34,node_16,492
node_34,node_17,1154
node_34,node_18,671
node_34,node_19,523
node_34,node_20,563
node_34,node_21,757
node_34,node_22,1167
node_34,node_23,375
node_34,node_24,843
node_34,node_25,1439
node_34,node_26,457
node_34,node_27,793
node_34,node_28,271
node_34,node_29,811
node_34,node_30,458
node_34,node_31,752
node_34,node_32,769
node_34,node_33,168
node_34,node_34,0
node_34,node_35,771
node_34,node_36,817
node_34,node_37,341
node_34,node_38,189
node_34,node_39,545
node_34,node_40,1140
node_34,node_41,272
node_34,node_42,557
node_34,node_43,833
node_34,node_44,1145
node_34,node_45,1291
node_34,node_46,354
node_34,node_47,436
node_34,node_48,1269
node_34,node_49,952
node_35,node_0,613
node_35,node_1,345
node_35,node_2,433
node_35,node_3,725
node_35,node_4,643
node_35,node_5,159
node_35,node_6,234
node_35,node_7,494
node_35,node_8,290
node_35,node_9,132
node_35,node_10,758
node_35,node_11,218
node_35,node_12,969
node_35,node_13,444
node_35,node_14,570
node_35,node_15,445
node_35,node_16,279
node_35,node_17,383
node_35,node_18,618
node_35,node_19,874
node_35,node_20,510
node_35,node_21,704
node_35,node_22,1114
node_35,node_23,396
node_35,node_24,464
node_35,node_25,668
node_35,node_26,852
node_35,node_27,740
node_35,node_28,500
node_35,node_29,324
node_35,node_30,339
node_35,node_31,489
node_35,node_32,28
node_35,node_33,621
node_35,node_34,771
node_35,node_35,0
node_35,node_36,204
node_35,node_37,430
node_35,node_38,652
node_35,node_39,346
node_35,node_40,1087
node_35,node_41,499
node_35,node_42,230
node_35,node_43,226
node_35,node_44,374
node_35,node_45,520
node_35,node_46,587
node_35,node_47,493
node_35,node_48,498
node_35,node_49,793
node_36,node_0,775
node_36,node_1,393
node_36,node_2,637
node_36,node_3,929
node_36,node_4,847
node_36,node_5,363
node_36,node_6,280
node_36,node_7,698
node_36,node_8,352
node_36,node_9,336
node_36,node_10,804
node_36,node_11,174
node_36,node_12,1173
node_36,node_13,466
node_36,node_14,544
node_36,node_15,561
node_36,node_16,355
node_36,node_17,337
node_36,node_18,822
node_36,node_19,920
node_36,node_20,714
node_36,node_21,908
node_36,node_22,1318
node_36,node_23,442
node_36,node_24,668
node_36,node_25,622
node_36,node_26,898
node_36,node_27,944
node_36,node_28,546
node_36,node_29,120
node_36,node_30,543
node_36,node_31,693
node_36,node_32,232
node_36,node_33,667
node_36,node_34,817
node_36,node_35,204
node_36,node_36,0
node_36,node_37,476
node_36,node_38,698
node_36,node_39,550
node_36,node_40,1291
node_36,node_41,545
node_36,node_42,434
node_36,node_43,22
node_36,node_44,566
node_36,node_45,628
node_36,node_46,633
node_36,node_47,539
node_36,node_48,546
node_36,node_49,997
node_37,node_0,875
node_37,node_1,493
node_37,node_2,737
node_37,node_3,1029
node_37,node_4,947
node_37,node_5,463
node_37,node_6,376
node_37,node_7,854
node_37,node_8,720
node_37,node_9,502
node_37,node_10,818
node_37,node_11,302
node_37,node_12,1273
node_37,node_13,140
node_37,node_14,1000
node_37,node_15,661
node_37,node_16,455
node_37,node_17,813
node_37,node_18,922
node_37,node_19,774
node_37,node_20,814
node_37,node_21,1008
node_37,node_22,1418
node_37,node_23,528
node_37,node_24,768
node_37,node_25,1098
node_37,node_26,708
node_37,node_27,1044
node_37,node_28,202
node_37,node_29,470
node_37,node_30,643
node_37,node_31,793
node_37,node_32,428
node_37,node_33,419
node_37,node_34,341
node_37,node_35,430
node_37,node_36,476
node_37,node_37,0
node_37,node_38,440
node_37,node_39,650
node_37,node_40,1391
node_37,node_41,215
node_37,node_42,534
node_37,node_43,492
node_37,node_44,804
node_37,node_45,950
node_37,node_46,605
node_37,node_47,185
node_37,node_48,928
node_37,node_49,1097
node_38,node_0,435
node_38,node_1,307
node_38,node_2,633
node_38,node_3,789
node_38,node_4,507
node_38,node_5,639
node_38,node_6,418
node_38,node_7,1076
node_38,node_8,942
node_38,node_9,724
node_38,node_10,378
node_38,node_11,524
node_38,node_12,833
node_38,node_13,580
node_38,node_14,1222
node_38,node_15,221
node_38,node_16,373
node_38,node_17,1035
node_38,node_18,482
node_38,node_19,334
node_38,node_20,374
node_38,node_21,568
node_38,node_22,978
node_38,node_23,256
node_38,node_24,724
node_38,node_25,1320
node_38,node_26,268
node_38,node_27,604
node_38,node_28,238
node_38,node_29,692
node_38,node_30,339
node_38,node_31,633
node_38,node_32,650
node_38,node_33,31
node_38,node_34,189
node_38,node_35,652
node_38,node_36,698
node_38,node_37,440
node_38,node_38,0
node_38,node_39,426
node_38,node_40,951
node_38,node_41,225
node_38,node_42,438
node_38,node_43,714
node_38,node_44,1026
node_38,node_45,1172
node_38,node_46,165
node_38,node_47,625
node_38,node_48,1150
node_38,node_49,833
node_39,node_0,387
node_39,node_1,157
node_39,node_2,207
node_39,node_3,379
node_39,node_4,297
node_39,node_5,213
node_39,node_6,274
node_39,node_7,650
node_39,node_8,516
node_39,node_9,298
node_39,node_10,532
node_39,node_11,564
node_39,node_12,623
node_39,node_13,790
node_39,node_14,796
node_39,node_15,219
node_39,node_16,195
node_39,node_17,609
node_39,node_18,272
node_39,node_19,648
node_39,node_20,180
node_39,node_21,358
node_39,node_22,768
node_39,node_23,170
node_39,node_24,298
node_39,node_25,894
node_39,node_26,626
node_39,node_27,394
node_39,node_28,448
node_39,node_29,670
node_39,node_30,87
node_39,node_31,207
node_39,node_32,318
node_39,node_33,395
node_39,node_34,545
node_39,node_35,346
node_39,node_36,550
node_39,node_37,650
node_39,node_38,426
node_39,node_39,0
node_39,node_40,741
node_39,node_41,435
node_39,node_42,116
node_39,node_43,572
node_39,node_44,600
node_39,node_45,746
node_39,node_46,361
node_39,node_47,835
node_39,node_48,724
node_39,node_49,447
node_40,node_0,516
node_40,node_1,898
node_40,node_2,654
node_40,node_3,404
node_40,node_4,444
node_40,node_5,928
node_40,node_6,1015
node_40,node_7,691
node_40,node_8,939
node_40,node_9,955
node_40,node_10,573
node_40,node_11,1305
node_40,node_12,118
node_40,node_13,1531
node_40,node_14,837
node_40,node_15,730
node_40,node_16,936
node_40,node_17,968
node_40,node_18,469
node_40,node_19,617
node_40,node_20,577
node_40,node_21,383
node_40,node_22,103
node_40,node_23,863
node_40,node_24,623
node_40,node_25,935
node_40,node_26,683
node_40,node_27,347
node_40,node_28,1189
node_40,node_29,1411
node_40,node_30,748
node_40,node_31,598
node_40,node_32,1059
node_40,node_33,972
node_40,node_34,1140
node_40,node_35,1087
node_40,node_36,1291
node_40,node_37,1391
node_40,node_38,951
node_40,node_39,741
node_40,node_40,0
node_40,node_41,1176
node_40,node_42,857
node_40,node_43,1313
node_40,node_44,725
node_40,node_45,787
node_40,node_46,786
node_40,node_47,1576
node_40,node_48,765
node_40,node_49,448
node_41,node_0,660
node_41,node_1,278
node_41,node_2,522
node_41,node_3,814
node_41,node_4,732
node_41,node_5,486
node_41,node_6,265
node_41,node_7,923
node_41,node_8,789
node_41,node_9,571
node_41,node_10,603
node_41,node_11,371
node_41,node_12,1058
node_41,node_13,355
node_41,node_14,1069
node_41,node_15,446
node_41,node_16,240
node_41,node_17,882
node_41,node_18,707
node_41,node_19,559
node_41,node_20,599
node_41,node_21,793
node_41,node_22,1203
node_41,node_23,313
node_41,node_24,571
node_41,node_25,1167
node_41,node_26,493
node_41,node_27,829
node_41,node_28,13
node_41,node_29,539
node_41,node_30,428
node_41,node_31,578
node_41,node_32,497
node_41,node_33,204
node_41,node_34,272
node_41,node_35,499
node_41,node_36,545
node_41,node_37,215
node_41,node_38,225
node_41,node_39,435
node_41,node_40,1176
node_41,node_41,0
node_41,node_42,319
node_41,node_43,561
node_41,node_44,873
node_41,node_45,1019
node_41,node_46,390
node_41,node_47,400
node_41,node_48,997
node_41,node_49,882
node_42,node_0,399
node_42,node_1,131
node_42,node_2,203
node_42,node_3,495
node_42,node_4,413
node_42,node_5,201
node_42,node_6,158
node_42,node_7,638
node_42,node_8,504
node_42,node_9,286
node_42,node_10,544
node_42,node_11,448
node_42,node_12,739
node_42,node_13,674
node_42,node_14,784
node_42,node_15,231
node_42,node_16,79
node_42,node_17,597
node_42,node_18,388
node_42,node_19,660
node_42,node_20,280
node_42,node_21,474
node_42,node_22,884
node_42,node_23,182
node_42,node_24,286
node_42,node_25,882
node_42,node_26,638
node_42,node_27,510
node_42,node_28,332
node_42,node_29,554
node_42,node_30,109
node_42,node_31,259
node_42,node_32,212
node_42,node_33,407
node_42,node_34,557
node_42,node_35,230
node_42,node_36,434
node_42,node_37,534
node_42,node_38,438
node_42,node_39,116
node_42,node_40,857
node_42,node_41,319
node_42,node_42,0
node_42,node_43,456
node_42,node_44,588
node_42,node_45,734
node_42,node_46,373
node_42,node_47,719
node_42,node_48,712
node_42,node_49,563
node_43,node_0,797
node_43,node_1,415
node_43,node_2,659
node_43,node_3,951
node_43,node_4,869
node_43,node_5,385
node_43,node_6,298
node_43,node_7,720
node_43,node_8,374
node_43,node_9,358
node_43,node_10,820
node_43,node_11,190
node_43,node_12,1195
node_43,node_13,482
node_43,node_14,566
node_43,node_15,583
node_43,node_16,377
node_43,node_17,345
node_43,node_18,844
node_43,node_19,936
node_43,node_20,736
node_43,node_21,930
node_43,node_22,1340
node_43,node_23,458
node_43,node_24,690
node_43,node_25,606
node_43,node_26,914
node_43,node_27,966
node_43,node_28,562
node_43,node_29,98
node_43,node_30,565
node_43,node_31,715
node_43,node_32,254
node_43,node_33,683
node_43,node_34,833
node_43,node_35,226
node_43,node_36,22
node_43,node_37,492
node_43,node_38,714
node_43,node_39,572
node_43,node_40,1313
node_43,node_41,561
node_43,node_42,456
node_43,node_43,0
node_43,node_44,588
node_43,node_45,650
node_43,node_46,649
node_43,node_47,555
node_43,node_48,568
node_43,node_49,1019
node_44,node_0,987
node_44,node_1,719
node_44,node_2,393
node_44,node_3,363
node_44,node_4,531
node_44,node_5,387
node_44,node_6,608
node_44,node_7,132
node_44,node_8,214
node_44,node_9,302
node_44,node_10,1132
node_44,node_11,580
node_44,node_12,607
node_44,node_13,806
node_44,node_14,196
node_44,node_15,819
node_44,node_16,653
node_44,node_17,243
node_44,node_18,630
node_44,node_19,1248
node_44,node_20,780
node_44,node_21,488
node_44,node_22,752
node_44,node_23,770
node_44,node_24,302
node_44,node_25,294
node_44,node_26,1226
node_44,node_27,516
node_44,node_28,874
node_44,node_29,686
node_44,node_30,687
node_44,node_31,393
node_44,node_32,376
node_44,node_33,995
node_44,node_34,1145
node_44,node_35,374
node_44,node_36,566
node_44,node_37,804
node_44,node_38,1026
node_44,node_39,600
node_44,node_40,725
node_44,node_41,873
node_44,node_42,588
node_44,node_43,588
node_44,node_44,0
node_44,node_45,146
node_44,node_46,961
node_44,node_47,867
node_44,node_48,124
node_44,node_49,431
node_45,node_0,1133
node_45,node_1,865
node_45,node_2,539
node_45,node_3,383
node_45,node_4,677
node_45,node_5,533
node_45,node_6,754
node_45,node_7,96
node_45,node_8,276
node_45,node_9,448
node_45,node_10,1278
node_45,node_11,648
node_45,node_12,681
node_45,node_13,940
node_45,node_14,84
node_45,node_15,965
node_45,node_16,799
node_45,node_17,305
node_45,node_18,776
node_45,node_19,1394
node_45,node_20,926
node_45,node_21,634
node_45,node_22,690
node_45,node_23,916
node_45,node_24,448
node_45,node_25,180
node_45,node_26,1372
node_45,node_27,662
node_45,node_28,1020
node_45,node_29,748
node_45,node_30,833
node_45,node_31,539
node_45,node_32,522
node_45,node_33,1141
node_45,node_34,1291
node_45,node_35,520
node_45,node_36,628
node_45,node_37,950
node_45,node_38,1172
node_45,node_39,746
node_45,node_40,787
node_45,node_41,1019
node_45,node_42,734
node_45,node_43,650
node_45,node_44,146
node_45,node_45,0
node_45,node_46,1107
node_45,node_47,1013
node_45,node_48,82
node_45,node_49,369
node_46,node_0,270
node_46,node_1,242
node_46,node_2,568
node_46,node_3,724
node_46,node_4,430
node_46,node_5,574
node_46,node_6,353
node_46,node_7,1011
node_46,node_8,877
node_46,node_9,659
node_46,node_10,213
node_46,node_11,519
node_46,node_12,668
node_46,node_13,745
node_46,node_14,1157
node_46,node_15,142
node_46,node_16,308
node_46,node_17,970
node_46,node_18,331
node_46,node_19,287
node_46,node_20,209
node_46,node_21,473
node_46,node_22,813
node_46,node_23,191
node_46,node_24,659
node_46,node_25,1255
node_46,node_26,265
node_46,node_27,445
node_46,node_28,403
node_46,node_29,627
node_46,node_30,274
node_46,node_31,568
node_46,node_32,585
node_46,node_33,186
node_46,node_34,354
node_46,node_35,587
node_46,node_36,633
node_46,node_37,605
node_46,node_38,165
node_46,node_39,361
node_46,node_40,786
node_46,node_41,390
node_46,node_42,373
node_46,node_43,649
node_46,node_44,961
node_46,node_45,1107
node_46,node_46,0
node_46,node_47,790
node_46,node_48,1085
node_46,node_49,768
node_47,node_0,1060
node_47,node_1,678
node_47,node_2,922
node_47,node_3,1214
node_47,node_4,1132
node_47,node_5,648
node_47,node_6,561
node_47,node_7,983
node_47,node_8,783
node_47,node_9,621
node_47,node_10,1003
node_47,node_11,365
node_47,node_12,1458
node_47,node_13,73
node_47,node_14,1063
node_47,node_15,846
node_47,node_16,640
node_47,node_17,876
node_47,node_18,1107
node_47,node_19,959
node_47,node_20,999
node_47,node_21,1193
node_47,node_22,1603
node_47,node_23,713
node_47,node_24,953
node_47,node_25,1161
node_47,node_26,893
node_47,node_27,1229
node_47,node_28,387
node_47,node_29,533
node_47,node_30,828
node_47,node_31,978
node_47,node_32,517
node_47,node_33,604
node_47,node_34,436
node_47,node_35,493
node_47,node_36,539
node_47,node_37,185
node_47,node_38,625
node_47,node_39,835
node_47,node_40,1576
node_47,node_41,400
node_47,node_42,719
node_47,node_43,555
node_47,node_44,867
node_47,node_45,1013
node_47,node_46,790
node_47,node_47,0
node_47,node_48,991
node_47,node_49,1282
node_48,node_0,1111
node_48,node_1,843
node_48,node_2,517
node_48,node_3,383
node_48,node_4,655
node_48,node_5,511
node_48,node_6,732
node_48,node_7,152
node_48,node_8,208
node_48,node_9,426
node_48,node_10,1256
node_48,node_11,626
node_48,node_12,659
node_48,node_13,918
node_48,node_14,72
node_48,node_15,943
node_48,node_16,777
node_48,node_17,223
node_48,node_18,754
node_48,node_19,1372
node_48,node_20,904
node_48,node_21,612
node_48,node_22,772
node_48,node_23,894
node_48,node_24,426
node_48,node_25,170
node_48,node_26,1350
node_48,node_27,640
node_48,node_28,998
node_48,node_29,666
node_48,node_30,811
node_48,node_31,517
node_48,node_32,500
node_48,node_33,1119
node_48,node_34,1269
node_48,node_35,498
node_48,node_36,546
node_48,node_37,928
node_48,node_38,1150
node_48,node_39,724
node_48,node_40,765
node_48,node_41,997
node_48,node_42,712
node_48,node_43,568
node_48,node_44,124
node_48,node_45,82
node_48,node_46,1085
node_48,node_47,991
node_48,node_48,0
node_48,node_49,451
node_49,node_0,794
node_49,node_1,604
node_49,node_2,360
node_49,node_3,68
node_49,node_4,338
node_49,node_5,634
node_49,node_6,721
node_49,node_7,299
node_49,node_8,645
node_49,node_9,661
node_49,node_10,939
node_49,node_11,1011
node_49,node_12,342
node_49,node_13,1237
node_49,node_14,453
node_49,node_15,626
node_49,node_16,642
node_49,node_17,674
node_49,node_18,437
node_49,node_19,1055
node_49,node_20,587
node_49,node_21,295
node_49,node_22,345
node_49,node_23,577
node_49,node_24,329
node_49,node_25,549
node_49,node_26,1033
node_49,node_27,323
node_49,node_28,895
node_49,node_29,1117
node_49,node_30,494
node_49,node_31,304
node_49,node_32,765
node_49,node_33,802
node_49,node_34,952
node_49,node_35,793
node_49,node_36,997
node_49,node_37,1097
node_49,node_38,833
node_49,node_39,447
node_49,node_40,448
node_49,node_41,882
node_49,node_42,563
node_49,node_43,1019
node_49,node_44,431
node_49,node_45,369
node_49,node_46,768
node_49,node_47,1282
node_49,node_48,451
node_49,node_49,0
